Unnamed: 0,Entry No.,Entry Date,Brand,Category,Marketing Group,Size,Manufacturing Co.,Qty(Unit1),Free Qty(Unit1),Amount,MRP
1638,S9991,29/03/2024,D*reme,Top-T-Shirt <,GIRLS KIDS WEAR,28,Subhash Sales Agencies,1.0,0.0,296.0,340.0
1639,S9999,29/03/2024,D*reme,Top-T-Shirt <,GIRLS KIDS WEAR,26,Subhash Sales Agencies,1.0,0.0,286.0,340.0
1640,S10020,31/03/2024,D*reme,Top-T-Shirt <,GIRLS KIDS WEAR,34,Subhash Sales Agencies,2.0,0.0,661.0,390.0
1641,S10026,31/03/2024,D*reme,Top-T-Shirt <,GIRLS KIDS WEAR,28,Subhash Sales Agencies,1.0,0.0,296.0,340.0
1642,S10030,31/03/2024,D*reme,Top-T-Shirt <,GIRLS KIDS WEAR,32,Subhash Sales Agencies,1.0,0.0,296.0,390.0
1643,S10039,31/03/2024,D*reme,Top-T-Shirt <,GIRLS KIDS WEAR,28,Subhash Sales Agencies,3.0,0.0,886.0,340.0
1645,S9712,19/03/2024,D*reme,Top-T-Shirt <,GIRLS KIDS WEAR,38,Siddhivinayak Agency,1.0,0.0,348.0,450.0
1647,S9032,18/02/2024,D*reme,Lower-Jogger-Hosiery <,GIRLS KIDS WEAR,34,Subhash Sales Agencies,2.0,0.0,962.0,540.0
1648,S9066,19/02/2024,D*reme,Lower-Jogger-Hosiery <,GIRLS KIDS WEAR,34,Subhash Sales Agencies,2.0,0.0,782.0,540.0
1649,S9159,24/02/2024,D*reme,Lower-Jogger-Hosiery <,GIRLS KIDS WEAR,32,Subhash Sales Agencies,1.0,0.0,471.0,540.0
1650,S9175,25/02/2024,D*reme,Lower-Jogger-Hosiery <,GIRLS KIDS WEAR,32,Subhash Sales Agencies,1.0,0.0,471.0,540.0
1652,S8680,03/02/2024,D*reme,Night-Suit-F<,GIRLS KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,481.0,615.0
1653,S9117,22/02/2024,D*reme,Night-Suit-F<,GIRLS KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,529.0,695.0
1654,S9867,24/03/2024,D*reme,Night-Suit-F<,GIRLS KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,472.0,615.0
1656,S9621,16/03/2024,D*reme,Night-Suit-F<,GIRLS KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,568.0,745.0
1658,S9117,22/02/2024,D*reme,Night-Suit-F<,GIRLS KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,467.0,615.0
1660,S8557,28/01/2024,D*reme,FROCK FULL<,GIRLS KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,452.0,490.0
1662,S8269,19/01/2024,D*reme,T-Shirt-F<,BABA KIDS WEAR,36,Siddhivinayak Agency,2.0,0.0,704.0,370.0
1664,S8499,27/01/2024,D*reme,T-Shirt-F<,BABA KIDS WEAR,30,Siddhivinayak Agency,1.0,0.0,289.0,360.0
1665,S9076,20/02/2024,D*reme,T-Shirt-F<,BABA KIDS WEAR,32,Siddhivinayak Agency,1.0,0.0,343.0,380.0
1666,S9462,09/03/2024,D*reme,T-Shirt-F<,BABA KIDS WEAR,32,Siddhivinayak Agency,1.0,0.0,298.0,380.0
1668,S9284,01/03/2024,D*reme,T-Shirt-Half <,BABA KIDS WEAR,38,UNIDENTIFIED,1.0,0.0,260.0,350.0
1670,S8900,12/02/2024,D*reme,T-Shirt-Half <,BABA KIDS WEAR,26,Subhash Sales Agencies,2.0,0.0,472.0,320.0
1671,S9497,10/03/2024,D*reme,T-Shirt-Half <,BABA KIDS WEAR,24,Subhash Sales Agencies,1.0,0.0,268.0,320.0
1672,S9609,15/03/2024,D*reme,T-Shirt-Half <,BABA KIDS WEAR,36,UNIDENTIFIED,1.0,0.0,291.0,400.0
1673,S9827,22/03/2024,D*reme,T-Shirt-Half <,BABA KIDS WEAR,38,UNIDENTIFIED,1.0,0.0,299.0,400.0
1674,S10025,31/03/2024,D*reme,T-Shirt-Half <,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,286.0,320.0
1675,S10031,31/03/2024,D*reme,T-Shirt-Half <,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,324.0,400.0
1677,S8624,01/02/2024,D*reme,Top-T-Shirt <,GIRLS KIDS WEAR,38,Subhash Sales Agencies,2.0,0.0,487.0,330.0
1678,S8937,14/02/2024,D*reme,Top-T-Shirt <,GIRLS KIDS WEAR,36,Subhash Sales Agencies,2.0,0.0,595.0,320.0
1679,S9513,11/03/2024,D*reme,Top-T-Shirt <,GIRLS KIDS WEAR,38,Subhash Sales Agencies,1.0,0.0,259.0,330.0
1680,S9712,19/03/2024,D*reme,Top-T-Shirt <,GIRLS KIDS WEAR,38,Subhash Sales Agencies,1.0,0.0,257.0,330.0
1684,S9328,03/03/2024,D*reme,T-Shirt-Half <,BABA KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,233.0,260.0
1685,S9641,17/03/2024,D*reme,T-Shirt-Half <,BABA KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,163.0,220.0
1687,S9305,02/03/2024,D*reme,T-Shirt-Half <,BABA KIDS WEAR,22,UNIDENTIFIED,1.0,0.0,154.0,230.0
1689,S9871,24/03/2024,D*reme,T-Shirt-F<,BABA KIDS WEAR,16,UNIDENTIFIED,1.0,0.0,140.0,185.0
1691,S8327,21/01/2024,D*reme,T-Shirt-F<,BABA KIDS WEAR,38,UNIDENTIFIED,1.0,0.0,380.0,400.0
1693,S8674,03/02/2024,D*reme,T-Shirt-F<,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,345.0,465.0
1694,S8753,06/02/2024,D*reme,T-Shirt-F<,BABA KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,234.0,310.0
1695,S9415,07/03/2024,D*reme,T-Shirt-F<,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,415.0,455.0
1697,S8192,17/01/2024,D*reme,Top-Full<,GIRLS KIDS WEAR,16,UNIDENTIFIED,1.0,0.0,170.0,225.0
1698,S8554,28/01/2024,D*reme,Top-Full<,GIRLS KIDS WEAR,16,UNIDENTIFIED,1.0,0.0,163.0,225.0
1700,S7862,01/01/2024,D*reme,Top-Full<,GIRLS KIDS WEAR,20,UNIDENTIFIED,1.0,0.0,220.0,230.0
1701,S8192,17/01/2024,D*reme,Top-Full<,GIRLS KIDS WEAR,16,UNIDENTIFIED,1.0,0.0,158.0,210.0
1702,S8355,22/01/2024,D*reme,Top-Full<,GIRLS KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,266.0,280.0
1703,S8554,28/01/2024,D*reme,Top-Full<,GIRLS KIDS WEAR,16,UNIDENTIFIED,1.0,0.0,152.0,210.0
1705,S8784,07/02/2024,D*reme,Top-Full<,GIRLS KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,258.0,270.0
1707,S8425,24/01/2024,D*reme,Top-Full<,GIRLS KIDS WEAR,36,Subhash Sales Agencies,2.0,0.0,641.0,430.0
1708,S8919,13/02/2024,D*reme,Top-Full<,GIRLS KIDS WEAR,34,Subhash Sales Agencies,2.0,0.0,622.0,410.0
1709,S8937,14/02/2024,D*reme,Top-Full<,GIRLS KIDS WEAR,38,Subhash Sales Agencies,2.0,0.0,858.0,450.0
1711,S9595,15/03/2024,D*reme,H-Pant-Hosiery <,BABA KIDS WEAR,36,UNIDENTIFIED,1.0,0.0,286.0,350.0
1713,S10031,31/03/2024,D*reme,Capri-Hosiery <,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,258.0,310.0
1715,S9159,24/02/2024,D*reme,Lower-Hosiery <,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,367.0,385.0
1716,S9827,22/03/2024,D*reme,Lower-Hosiery <,BABA KIDS WEAR,36,UNIDENTIFIED,1.0,0.0,319.0,415.0
1718,S9905,26/03/2024,D*reme,Lower-Jogger-Hosiery <,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,296.0,310.0
1720,S9462,09/03/2024,D*reme,Top-Full<,GIRLS KIDS WEAR,36,UNIDENTIFIED,1.0,0.0,419.0,535.0
1722,S10039,31/03/2024,D*reme,Lower-Jogger <,GIRLS KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,476.0,500.0
1723,S10039,31/03/2024,D*reme,Lower-Jogger <,GIRLS KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,476.0,500.0
1725,S8484,26/01/2024,D*reme,Suede P/O<,Baba Woolen Wear,38,UNIDENTIFIED,1.0,0.0,564.0,740.0
1727,S9640,17/03/2024,D.dj,TOP<,GIRLS WEAR,free,Laxhmi Hosiery House,1.0,0.0,444.0,585.0
1729,S10044,31/03/2024,D.dj,Top-Crop <,GIRLS WEAR,free,Laxhmi Hosiery House,1.0,0.0,620.0,665.0
1731,S9486,10/03/2024,D-29,Top-Shirt<,GIRLS WEAR,L,Laxhmi Hosiery House,1.0,0.0,405.0,595.0
1732,S10003,29/03/2024,D-29,Top-Shirt<,GIRLS WEAR,XL,Laxhmi Hosiery House,1.0,0.0,509.0,595.0
1734,S9963,28/03/2024,D-29,Top-Shirt<,GIRLS WEAR,XXL,Laxhmi Hosiery House,1.0,0.0,426.0,555.0
1736,S8432,25/01/2024,Dandan,TOP<,GIRLS WEAR,XXL,Laxhmi Hosiery House,1.0,0.0,458.0,585.0
1738,S8124,11/01/2024,Dangles,Night-Suit-F<,GIRLS WEAR,M,UNIDENTIFIED,1.0,0.0,853.0,895.0
1739,S9712,19/03/2024,Dangles,Night-Suit-F<,GIRLS WEAR,L,UNIDENTIFIED,1.0,0.0,694.0,895.0
1740,S9964,28/03/2024,Dangles,Night-Suit-F<,GIRLS WEAR,S,UNIDENTIFIED,1.0,0.0,853.0,895.0
1742,S10060,31/03/2024,Dangles,Night-Suit-F<,GIRLS WEAR,L,UNIDENTIFIED,1.0,0.0,919.0,965.0
1744,S9743,20/03/2024,Davendill,T-Shirt-S/L,BABA KIDS WEAR,28,UNIDENTIFIED,1.0,0.0,170.0,180.0
1746,S8983,16/02/2024,Davendill,T-Shirt-Half <,BABA KIDS WEAR,34,UNIDENTIFIED,1.0,0.0,206.0,270.0
1748,S9467,09/03/2024,Davendill,T-Shirt-Half <,BABA KIDS WEAR,36,UNIDENTIFIED,1.0,0.0,304.0,320.0
1750,S9900,26/03/2024,Dear care,Pajami<,BABA KIDS WEAR,12,UNIDENTIFIED,2.0,0.0,162.0,85.0
1752,S8407,24/01/2024,Dearly,Kurta-Pajama+Dhoti,BABA KIDS WEAR,2,Raghav Fashion,1.0,0.0,524.0,750.0
1753,S9865,23/03/2024,Dearly,Kurta-Pajama+Dhoti,BABA KIDS WEAR,000,Raghav Fashion,1.0,0.0,476.0,670.0
1755,S8403,24/01/2024,Deartodad,Lower-Jogger-Hosiery <,BABA KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,281.0,295.0
1757,S9193,25/02/2024,Deo,JEANS<,BABA KIDS WEAR,30,Seerat Apparels ,1.0,0.0,719.0,850.0
1758,S9327,03/03/2024,Deo,JEANS<,BABA KIDS WEAR,28,Seerat Apparels ,1.0,0.0,697.0,830.0
1759,S9370,05/03/2024,Deo,JEANS<,BABA KIDS WEAR,34,Seerat Apparels ,1.0,0.0,591.0,890.0
1760,S9496,10/03/2024,Deo,JEANS<,BABA KIDS WEAR,26,Seerat Apparels ,1.0,0.0,558.0,810.0
1761,S9523,11/03/2024,Deo,JEANS<,BABA KIDS WEAR,38,Seerat Apparels ,1.0,0.0,795.0,930.0
1762,S9901,26/03/2024,Deo,JEANS<,BABA KIDS WEAR,32,Seerat Apparels ,1.0,0.0,580.0,870.0
1763,S10019,31/03/2024,Deo,JEANS<,BABA KIDS WEAR,34,Seerat Apparels ,1.0,0.0,725.0,890.0
1765,S9288,01/03/2024,Deo,JEANS<,BABA KIDS WEAR,36,Seerat Apparels ,1.0,0.0,727.0,1060.0
1766,S9335,03/03/2024,Deo,JEANS<,BABA KIDS WEAR,24,Seerat Apparels ,1.0,0.0,795.0,940.0
1767,S9378,05/03/2024,Deo,JEANS<,BABA KIDS WEAR,32,Seerat Apparels ,1.0,0.0,828.0,1020.0
1768,S10019,31/03/2024,Deo,JEANS<,BABA KIDS WEAR,34,Seerat Apparels ,1.0,0.0,853.0,1040.0
1769,S10035,31/03/2024,Deo,JEANS<,BABA KIDS WEAR,28,Seerat Apparels ,1.0,0.0,833.0,980.0
1771,S9328,03/03/2024,Deo,Lower-Jogger-Hosiery <,BABA KIDS WEAR,26,Seerat Apparels ,2.0,0.0,658.0,395.0
1772,S9838,23/03/2024,Deo,Lower-Jogger-Hosiery <,BABA KIDS WEAR,16,Seerat Apparels ,1.0,0.0,188.0,295.0
1773,S9845,23/03/2024,Deo,Lower-Jogger-Hosiery <,BABA KIDS WEAR,18,Seerat Apparels ,1.0,0.0,215.0,315.0
1774,S9866,23/03/2024,Deo,Lower-Jogger-Hosiery <,BABA KIDS WEAR,20,Seerat Apparels ,1.0,0.0,271.0,335.0
1775,S9937,27/03/2024,Deo,Lower-Jogger-Hosiery <,BABA KIDS WEAR,22,Seerat Apparels ,1.0,0.0,291.0,355.0
1776,S10025,31/03/2024,Deo,Lower-Jogger-Hosiery <,BABA KIDS WEAR,24,Seerat Apparels ,1.0,0.0,309.0,375.0
1778,S9460,09/03/2024,Deo,Lower-Jogger-Hosiery <,BABA KIDS WEAR,20,Seerat Apparels ,1.0,0.0,230.0,335.0
1779,S9866,23/03/2024,Deo,Lower-Jogger-Hosiery <,BABA KIDS WEAR,20,Seerat Apparels ,1.0,0.0,271.0,335.0
1781,S9497,10/03/2024,Deo,Lower-Jogger-Hosiery <,BABA KIDS WEAR,26,Seerat Apparels ,1.0,0.0,309.0,395.0
1782,S9514,11/03/2024,Deo,Lower-Jogger-Hosiery <,BABA KIDS WEAR,26,Seerat Apparels ,1.0,0.0,329.0,395.0
1783,S9845,23/03/2024,Deo,Lower-Jogger-Hosiery <,BABA KIDS WEAR,18,Seerat Apparels ,1.0,0.0,215.0,315.0
1784,S9950,28/03/2024,Deo,Lower-Jogger-Hosiery <,BABA KIDS WEAR,26,Seerat Apparels ,1.0,0.0,323.0,395.0
1785,S10017,31/03/2024,Deo,Lower-Jogger-Hosiery <,BABA KIDS WEAR,18,Seerat Apparels ,1.0,0.0,253.0,315.0
1787,S9664,17/03/2024,Deshna,H-Pant-Hosiery <,GIRLS WEAR,M,Yash Trading,1.0,0.0,362.0,380.0
1788,S9718,19/03/2024,Deshna,H-Pant-Hosiery <,GIRLS WEAR,L,Yash Trading,1.0,0.0,349.0,445.0
1789,S9963,28/03/2024,Deshna,H-Pant-Hosiery <,GIRLS WEAR,XL,Yash Trading,1.0,0.0,339.0,445.0
1791,S9712,19/03/2024,Deshna,Capri-Hosiery <,GIRLS WEAR,M,Yash Trading,1.0,0.0,365.0,530.0
1792,S9939,28/03/2024,Deshna,Capri-Hosiery <,GIRLS WEAR,L,UNIDENTIFIED,1.0,0.0,428.0,450.0
1793,S9981,29/03/2024,Deshna,Capri-Hosiery <,GIRLS WEAR,XXL,Yash Trading,1.0,0.0,481.0,560.0
1795,S9712,19/03/2024,Deshna,Capri-Hosiery <,GIRLS WEAR,M,Yash Trading,1.0,0.0,348.0,505.0
1796,S9762,20/03/2024,Deshna,Capri-Hosiery <,GIRLS WEAR,M,Yash Trading,1.0,0.0,344.0,505.0
1797,S9861,23/03/2024,Deshna,Capri-Hosiery <,GIRLS WEAR,L,Yash Trading,1.0,0.0,448.0,470.0
1798,S9922,27/03/2024,Deshna,Capri-Hosiery <,GIRLS WEAR,L,Yash Trading,1.0,0.0,0.0,470.0
1799,S9930,27/03/2024,Deshna,Capri-Hosiery <,GIRLS WEAR,XXL,Yash Trading,1.0,0.0,397.0,565.0
1800,S9931,27/03/2024,Deshna,Capri-Hosiery <,GIRLS WEAR,M,Yash Trading,1.0,0.0,341.0,505.0
1802,S9712,19/03/2024,Deshna,Lower-Hosiery <,GIRLS WEAR,L,Yash Trading,2.0,0.0,790.0,570.0
1803,S9796,21/03/2024,Deshna,Lower-Hosiery <,GIRLS WEAR,M,Yash Trading,1.0,0.0,466.0,550.0
1804,S9796,21/03/2024,Deshna,Lower-Hosiery <,GIRLS WEAR,L,Yash Trading,1.0,0.0,458.0,570.0
1805,S9849,23/03/2024,Deshna,Lower-Hosiery <,GIRLS WEAR,M,Yash Trading,1.0,0.0,376.0,550.0
1806,S9861,23/03/2024,Deshna,Lower-Hosiery <,GIRLS WEAR,L,Yash Trading,2.0,0.0,972.0,570.0
1807,S9922,27/03/2024,Deshna,Lower-Hosiery <,GIRLS WEAR,L,Yash Trading,1.0,0.0,0.0,570.0
1808,S9963,28/03/2024,Deshna,Lower-Hosiery <,GIRLS WEAR,M,Yash Trading,2.0,0.0,844.0,550.0
1809,S9967,28/03/2024,Deshna,Lower-Hosiery <,GIRLS WEAR,M,Yash Trading,1.0,0.0,466.0,550.0
1811,S9970,29/03/2024,Destin,JEANS<,GIRLS WEAR,28,Mahima Fashion,1.0,0.0,696.0,820.0
1813,S8246,19/01/2024,Destin,Cargo<,GIRLS WEAR,28,Mahima Fashion,1.0,0.0,939.0,1080.0
1814,S8299,21/01/2024,Destin,Cargo<,GIRLS WEAR,30,Mahima Fashion,1.0,0.0,939.0,1080.0
1816,S9232,28/02/2024,Destin,Jeans-Straight Fit(damage)<,GIRLS WEAR,28,Mahima Fashion,1.0,0.0,741.0,1135.0
1818,S8827,09/02/2024,Dingolingo,SWEATER<,Baba Woolen Wear,24,UNIDENTIFIED,1.0,0.0,529.0,615.0
1820,S8175,15/01/2024,Disha,Plazo-Set >,GIRLS KIDS WEAR,18,UNIDENTIFIED,1.0,0.0,1428.0,1975.0
1822,S8139,14/01/2024,Disnep[sr],Capri-Set-Gallis<,GIRLS KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,1072.0,1490.0
1824,S10053,31/03/2024,Dixcy,Capri-Hosiery <,GENTS WEAR,XL,UNIDENTIFIED,2.0,0.0,1142.0,679.0
1826,S9301,02/03/2024,Dixcy,BarMuda,GENTS WEAR,L,UNIDENTIFIED,1.0,0.0,360.0,529.0
1827,S9431,07/03/2024,Dixcy,BarMuda,GENTS WEAR,XL,UNIDENTIFIED,1.0,0.0,495.0,579.0
1829,S9301,02/03/2024,Dixcy,BarMuda,GENTS WEAR,M,UNIDENTIFIED,1.0,0.0,285.0,480.0
1830,S9431,07/03/2024,Dixcy,BarMuda,GENTS WEAR,L,UNIDENTIFIED,1.0,0.0,363.0,500.0
1831,S9872,24/03/2024,Dixcy,BarMuda,GENTS WEAR,XL,UNIDENTIFIED,1.0,0.0,360.0,500.0
1833,S10010,29/03/2024,Dixcy,BarMuda,GENTS WEAR,XL,UNIDENTIFIED,1.0,0.0,405.0,425.0
1835,S9010,17/02/2024,Djboy,Blazer-Set<,BABA KIDS WEAR,2,Abeer Trading,1.0,0.0,762.0,1120.0
1837,S9334,03/03/2024,Djboy,Suit+Jacket <,BABA KIDS WEAR,2,Asha Marketing Co.,1.0,0.0,934.0,1080.0
1839,S8917,13/02/2024,Djboy,Suit+Jacket <,BABA KIDS WEAR,2,Abeer Trading,1.0,0.0,810.0,1145.0
1840,S9054,19/02/2024,Djboy,Suit+Jacket <,BABA KIDS WEAR,1,Abeer Trading,1.0,0.0,762.0,1105.0
1842,S9058,19/02/2024,Djboy,Suit-Half -Denim <,BABA KIDS WEAR,1,UNIDENTIFIED,1.0,0.0,476.0,650.0
1844,S8064,08/01/2024,D-max,JEANS<,BABA KIDS WEAR,28,Raghav Fashion,1.0,0.0,614.0,770.0
1845,S8313,21/01/2024,D-max,JEANS<,BABA KIDS WEAR,26,Raghav Fashion,1.0,0.0,658.0,750.0
1846,S8544,28/01/2024,D-max,JEANS<,BABA KIDS WEAR,18,Raghav Fashion,1.0,0.0,580.0,670.0
1847,S8642,02/02/2024,D-max,JEANS<,BABA KIDS WEAR,26,Raghav Fashion,1.0,0.0,524.0,750.0
1848,S8877,11/02/2024,D-max,JEANS<,BABA KIDS WEAR,28,Raghav Fashion,1.0,0.0,541.0,770.0
1849,S9029,18/02/2024,D-max,JEANS<,BABA KIDS WEAR,30,Raghav Fashion,1.0,0.0,695.0,790.0
1850,S9515,11/03/2024,D-max,JEANS<,BABA KIDS WEAR,18,Raghav Fashion,1.0,0.0,457.0,670.0
1851,S9529,11/03/2024,D-max,JEANS<,BABA KIDS WEAR,24,Raghav Fashion,1.0,0.0,506.0,730.0
1852,S9616,16/03/2024,D-max,JEANS<,BABA KIDS WEAR,24,Raghav Fashion,1.0,0.0,496.0,730.0
1853,S9676,17/03/2024,D-max,JEANS<,BABA KIDS WEAR,26,Raghav Fashion,1.0,0.0,658.0,750.0
1855,S9515,11/03/2024,Dollcy,TOP<,GIRLS KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,380.0,510.0
1857,S9527,11/03/2024,Dollcy,TOP<,GIRLS KIDS WEAR,36,Laxhmi Hosiery House,1.0,0.0,299.0,465.0
1859,S8928,14/02/2024,Dollcy,TOP<,GIRLS KIDS WEAR,24,UNIDENTIFIED,1.0,0.0,373.0,415.0
1861,S9986,29/03/2024,Dollcy,TOP<,GIRLS KIDS WEAR,36,Laxhmi Hosiery House,1.0,0.0,0.0,490.0
1863,S9445,08/03/2024,Dollcy,Top-Shirt<,GIRLS KIDS WEAR,30,Laxhmi Hosiery House,1.0,0.0,377.0,395.0
1865,S8161,14/01/2024,Dollcy,TOP<,GIRLS KIDS WEAR,36,Laxhmi Hosiery House,1.0,0.0,420.0,440.0
1867,S8255,19/01/2024,Dollcy,TOP<,GIRLS KIDS WEAR,30,Laxhmi Hosiery House,1.0,0.0,241.0,320.0
1869,S8734,05/02/2024,Dollcy,TOP<,GIRLS KIDS WEAR,36,Laxhmi Hosiery House,1.0,0.0,336.0,495.0
1870,S8978,16/02/2024,Dollcy,TOP<,GIRLS KIDS WEAR,36,Laxhmi Hosiery House,1.0,0.0,423.0,495.0
1872,S8255,19/01/2024,Dollcy,TOP<,GIRLS KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,320.0,425.0
1874,S9209,26/02/2024,Dollcy,TOP<,GIRLS KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,340.0,435.0
1876,S8318,21/01/2024,Dollcy,TOP<,GIRLS KIDS WEAR,34,Laxhmi Hosiery House,1.0,0.0,453.0,525.0
1878,S7860,01/01/2024,Dollcy,TOP<,GIRLS KIDS WEAR,30,Laxhmi Hosiery House,1.0,0.0,350.0,490.0
1879,S8944,14/02/2024,Dollcy,TOP<,GIRLS KIDS WEAR,34,Laxhmi Hosiery House,1.0,0.0,438.0,510.0
1880,S9250,28/02/2024,Dollcy,TOP<,GIRLS KIDS WEAR,32,Laxhmi Hosiery House,1.0,0.0,350.0,500.0
1882,S9341,04/03/2024,Dollcy,TOP<,GIRLS KIDS WEAR,34,Laxhmi Hosiery House,1.0,0.0,350.0,505.0
1884,S9526,11/03/2024,Dollcy,TOP<,GIRLS KIDS WEAR,26,UNIDENTIFIED,1.0,0.0,367.0,385.0
1886,S9055,19/02/2024,Dollcy,TOP<,GIRLS KIDS WEAR,32,Laxhmi Hosiery House,1.0,0.0,366.0,490.0
1888,S9515,11/03/2024,Dollcy,TOP<,GIRLS KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,333.0,445.0
1890,S9527,11/03/2024,Dollcy,TOP<,GIRLS KIDS WEAR,36,UNIDENTIFIED,1.0,0.0,286.0,395.0
1892,S8978,16/02/2024,Dominate,Sweater-S/L<,GENTS WOOLEN ,36,UNIDENTIFIED,1.0,0.0,582.0,720.0
1894,S8978,16/02/2024,Dominate,S/L-Reversible<,GENTS WOOLEN ,36,UNIDENTIFIED,1.0,0.0,657.0,810.0
1896,S8064,08/01/2024,Donson,JEANS<,BABA KIDS WEAR,30,UNIDENTIFIED,1.0,0.0,513.0,595.0
1898,S8649,02/02/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,L,Asha Marketing Co.,1.0,0.0,233.0,270.0
1899,S9034,18/02/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,M,Asha Marketing Co.,1.0,0.0,184.0,260.0
1900,S9338,04/03/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,XL,Asha Marketing Co.,1.0,0.0,243.0,280.0
1902,S9644,17/03/2024,Dots,Suit-Half-Hosiery <,BABA KIDS WEAR,L,UNIDENTIFIED,1.0,0.0,190.0,240.0
1904,S9456,09/03/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,XL,UNIDENTIFIED,1.0,0.0,210.0,260.0
1906,S8856,11/02/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,M,Asha Marketing Co.,1.0,0.0,190.0,275.0
1907,S8964,15/02/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,XL,Asha Marketing Co.,1.0,0.0,253.0,295.0
1908,S9042,18/02/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,M,Asha Marketing Co.,1.0,0.0,197.0,275.0
1910,S9163,24/02/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,S,Abeer Trading,1.0,0.0,228.0,290.0
1912,S9042,18/02/2024,Dots,Frock-Full-Hosiery<,GIRLS KIDS WEAR,3,Asha Marketing Co.,1.0,0.0,263.0,360.0
1913,S9128,23/02/2024,Dots,Frock-Full-Hosiery<,GIRLS KIDS WEAR,1,Asha Marketing Co.,1.0,0.0,234.0,340.0
1914,S9393,06/03/2024,Dots,Frock-Full-Hosiery<,GIRLS KIDS WEAR,2,Asha Marketing Co.,1.0,0.0,299.0,350.0
1916,S8908,12/02/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,S,Asha Marketing Co.,1.0,0.0,207.0,290.0
1917,S8909,12/02/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,S,Asha Marketing Co.,1.0,0.0,248.0,290.0
1919,S9464,09/03/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,S,Asha Marketing Co.,1.0,0.0,233.0,275.0
1921,S8530,28/01/2024,Dots,Frock-Full-Hosiery<,GIRLS KIDS WEAR,2,Asha Marketing Co.,1.0,0.0,236.0,340.0
1922,S8555,28/01/2024,Dots,Frock-Full-Hosiery<,GIRLS KIDS WEAR,2,Asha Marketing Co.,1.0,0.0,286.0,340.0
1924,S8760,06/02/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,S,Asha Marketing Co.,1.0,0.0,260.0,285.0
1925,S9447,08/03/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,S,Asha Marketing Co.,1.0,0.0,190.0,285.0
1927,S8841,10/02/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,M,Asha Marketing Co.,1.0,0.0,238.0,280.0
1928,S9034,18/02/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,M,Asha Marketing Co.,1.0,0.0,196.0,280.0
1930,S9107,22/02/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,XL,Asha Marketing Co.,1.0,0.0,238.0,305.0
1932,S8966,15/02/2024,Dots,Suit-Full-Hosiery <,BABA KIDS WEAR,M,UNIDENTIFIED,1.0,0.0,232.0,300.0
1934,S9606,15/03/2024,Dots,Suit-Half-Hosiery <,BABA KIDS WEAR,XXL,Gagandeep Garments,1.0,0.0,167.0,220.0
1935,S9838,23/03/2024,Dots,Suit-Half-Hosiery <,BABA KIDS WEAR,XXL,Gagandeep Garments,1.0,0.0,170.0,220.0
1937,S9956,28/03/2024,Dots,Suit-Half-Hosiery <,BABA KIDS WEAR,XXL,Gagandeep Garments,1.0,0.0,210.0,220.0
