Entry No.,Size,Entry Date,Category,Marketing Group,Manufacturing Co.,SALE QTY,Current Stock(Unit1),Qty(Unit1),Vendor,Free Qty(Unit1),Amount,Product MRP,Product Purchase Rate
B947,  12,29/03/2024,Kurta-Pajama+Jacket <>,BABA KIDS WEAR,Zeeshan Marketring,0.0,1.0,1.0,Zeeshan Marketring,0.0,0.0,0.0,0.0
B947,  14,29/03/2024,Kurta-Pajama+Jacket <>,BABA KIDS WEAR,Zeeshan Marketring,0.0,1.0,1.0,Zeeshan Marketring,0.0,0.0,0.0,0.0
B947,  1,29/03/2024,Kurta-Pajama+Jacket <>,BABA KIDS WEAR,Zeeshan Marketring,0.0,1.0,1.0,Zeeshan Marketring,0.0,0.0,0.0,0.0
B947,  2,29/03/2024,Kurta-Pajama+Jacket <>,BABA KIDS WEAR,Zeeshan Marketring,0.0,1.0,1.0,Zeeshan Marketring,0.0,0.0,0.0,0.0
B947,  3,29/03/2024,Kurta-Pajama+Jacket <>,BABA KIDS WEAR,Zeeshan Marketring,0.0,1.0,1.0,Zeeshan Marketring,0.0,0.0,0.0,0.0
B947,  4,29/03/2024,Kurta-Pajama+Jacket <>,BABA KIDS WEAR,Zeeshan Marketring,0.0,1.0,1.0,Zeeshan Marketring,0.0,0.0,0.0,0.0
B947,  5,29/03/2024,Kurta-Pajama+Jacket <>,BABA KIDS WEAR,Zeeshan Marketring,0.0,1.0,1.0,Zeeshan Marketring,0.0,0.0,0.0,0.0
B947,  6,29/03/2024,Kurta-Pajama+Jacket <>,BABA KIDS WEAR,Zeeshan Marketring,0.0,1.0,1.0,Zeeshan Marketring,0.0,0.0,0.0,0.0
B947,  8,29/03/2024,Kurta-Pajama+Jacket <>,BABA KIDS WEAR,Zeeshan Marketring,0.0,1.0,1.0,Zeeshan Marketring,0.0,0.0,0.0,0.0
B947,  10,29/03/2024,Kurta-Pajama+Jacket <>,BABA KIDS WEAR,Zeeshan Marketring,0.0,1.0,1.0,Zeeshan Marketring,0.0,0.0,0.0,0.0
B947,  12,29/03/2024,Kurta-Pajama+Jacket <>,BABA KIDS WEAR,Zeeshan Marketring,0.0,1.0,1.0,Zeeshan Marketring,0.0,0.0,0.0,0.0
B947,  14,29/03/2024,Kurta-Pajama+Jacket <>,BABA KIDS WEAR,Zeeshan Marketring,0.0,1.0,1.0,Zeeshan Marketring,0.0,0.0,0.0,0.0
B902,  16,15/03/2024,Suit-H-Jacket ,BABA KIDS WEAR,Gohil Hosiery,1.0,0.0,1.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B902,  18,15/03/2024,Suit-H-Jacket ,BABA KIDS WEAR,Gohil Hosiery,0.0,1.0,1.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B902,  20,15/03/2024,Suit-H-Jacket ,BABA KIDS WEAR,Gohil Hosiery,1.0,0.0,1.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  1,15/03/2024,Frock-Hosiery <,GIRLS KIDS WEAR,Gohil Hosiery,2.0,0.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  2,15/03/2024,Frock-Hosiery <,GIRLS KIDS WEAR,Gohil Hosiery,0.0,2.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  3,15/03/2024,Frock-Hosiery <,GIRLS KIDS WEAR,Gohil Hosiery,0.0,2.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  12,15/03/2024,Ramper< ,BABA KIDS WEAR,Gohil Hosiery,0.0,2.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  14,15/03/2024,Ramper< ,BABA KIDS WEAR,Gohil Hosiery,2.0,0.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  16,15/03/2024,Ramper< ,BABA KIDS WEAR,Gohil Hosiery,0.0,2.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B902,  12,15/03/2024,Ramper-Half <,BABA KIDS WEAR,Gohil Hosiery,0.0,1.0,1.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B902,  14,15/03/2024,Ramper-Half <,BABA KIDS WEAR,Gohil Hosiery,0.0,1.0,1.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B902,  16,15/03/2024,Ramper-Half <,BABA KIDS WEAR,Gohil Hosiery,0.0,1.0,1.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B902,  12,15/03/2024,Ramper-Half <,BABA KIDS WEAR,Gohil Hosiery,0.0,1.0,1.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B902,  14,15/03/2024,Ramper-Half <,BABA KIDS WEAR,Gohil Hosiery,0.0,1.0,1.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B902,  16,15/03/2024,Ramper-Half <,BABA KIDS WEAR,Gohil Hosiery,0.0,1.0,1.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B902,  12,15/03/2024,Ramper-Half <,BABA KIDS WEAR,Gohil Hosiery,0.0,1.0,1.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B902,  14,15/03/2024,Ramper-Half <,BABA KIDS WEAR,Gohil Hosiery,0.0,1.0,1.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B902,  16,15/03/2024,Ramper-Half <,BABA KIDS WEAR,Gohil Hosiery,0.0,1.0,1.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  12,15/03/2024,Ramper-Half <,GIRLS KIDS WEAR,Gohil Hosiery,1.0,1.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  14,15/03/2024,Ramper-Half <,GIRLS KIDS WEAR,Gohil Hosiery,0.0,2.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  16,15/03/2024,Ramper-Half <,GIRLS KIDS WEAR,Gohil Hosiery,1.0,1.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  12,15/03/2024,Ramper< ,BABA KIDS WEAR,Gohil Hosiery,0.0,2.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  14,15/03/2024,Ramper< ,BABA KIDS WEAR,Gohil Hosiery,0.0,2.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  16,15/03/2024,Ramper< ,BABA KIDS WEAR,Gohil Hosiery,0.0,2.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  12,15/03/2024,Ramper< ,BABA KIDS WEAR,Gohil Hosiery,0.0,2.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  14,15/03/2024,Ramper< ,BABA KIDS WEAR,Gohil Hosiery,0.0,2.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  16,15/03/2024,Ramper< ,BABA KIDS WEAR,Gohil Hosiery,2.0,0.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  1,15/03/2024,Frock-Hosiery <,GIRLS KIDS WEAR,Gohil Hosiery,2.0,0.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  2,15/03/2024,Frock-Hosiery <,GIRLS KIDS WEAR,Gohil Hosiery,2.0,0.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B904,  3,15/03/2024,Frock-Hosiery <,GIRLS KIDS WEAR,Gohil Hosiery,2.0,0.0,2.0,Gohil Hosiery,0.0,0.0,0.0,0.0
B845,  40,29/02/2024,WindCheater<,GIRLS WOOLEN,UNIDENTIFIED,0.0,2.0,2.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B845,  42,29/02/2024,WindCheater<,GIRLS WOOLEN,UNIDENTIFIED,0.0,2.0,2.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B845,  44,29/02/2024,WindCheater<,GIRLS WOOLEN,UNIDENTIFIED,0.0,3.0,3.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B845,  46,29/02/2024,WindCheater<,GIRLS WOOLEN,UNIDENTIFIED,0.0,3.0,3.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B845,  40,29/02/2024,WindCheater<,GIRLS WOOLEN,UNIDENTIFIED,0.0,3.0,3.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B845,  42,29/02/2024,WindCheater<,GIRLS WOOLEN,UNIDENTIFIED,0.0,3.0,3.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B845,  44,29/02/2024,WindCheater<,GIRLS WOOLEN,UNIDENTIFIED,0.0,2.0,2.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B845,  46,29/02/2024,WindCheater<,GIRLS WOOLEN,UNIDENTIFIED,0.0,3.0,3.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  22,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  24,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  26,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  28,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  30,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  22,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  24,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  26,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  28,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  30,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  22,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  24,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  26,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  28,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  30,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  32,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  34,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  36,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  38,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  40,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  22,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  24,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  26,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  28,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  30,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  22,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  24,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  26,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  28,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  30,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  32,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  34,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  36,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  38,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  40,19/01/2024,JEANS<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  26,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  28,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  30,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  32,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  34,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B797,  36,19/01/2024,Cargo<,BABA KIDS WEAR,UNIDENTIFIED,1.0,0.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B935,  38,27/03/2024,T-Shirt-T-Half <,GENTS WEAR,UNIDENTIFIED,0.0,6.0,6.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B935,  40,27/03/2024,T-Shirt-T-Half <,GENTS WEAR,UNIDENTIFIED,0.0,6.0,6.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B935,  42,27/03/2024,T-Shirt-T-Half <,GENTS WEAR,UNIDENTIFIED,0.0,6.0,6.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B935,  44,27/03/2024,T-Shirt-T-Half <,GENTS WEAR,UNIDENTIFIED,1.0,5.0,6.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
B932,  40,27/03/2024,T-Shirt-C-Half <,GENTS WEAR,UNIDENTIFIED,0.0,1.0,1.0,UNIDENTIFIED,0.0,0.0,0.0,0.0
